#"INDEX","LOCATION","STATE","SEVERITY","NAME","DATE/TIME","USER","NOTES"
"840","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 20-Aug-2015  21:11:09.0 (GMT-06:00)","SYS",""
"841","Slot 1","Clearing","Cleared","Traffic path down","Thu 20-Aug-2015  21:11:09.4 (GMT-06:00)","SYS",""
"842","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 20-Aug-2015  21:11:19.0 (GMT-06:00)","SYS",""
"843","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 20-Aug-2015  23:20:54.0 (GMT-06:00)","SYS",""
"844","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 20-Aug-2015  23:21:03.0 (GMT-06:00)","SYS",""
"845","Slot 1","Raising","Major","Demodulator not locked","Fri 21-Aug-2015  04:16:39.1 (GMT-06:00)","SYS",""
"846","Slot 1","Clearing","Cleared","Demodulator not locked","Fri 21-Aug-2015  04:16:39.3 (GMT-06:00)","SYS",""
"847","Slot 1","Raising","Critical","Traffic path down","Fri 21-Aug-2015  04:16:39.4 (GMT-06:00)","SYS",""
"848","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 21-Aug-2015  04:16:40.0 (GMT-06:00)","SYS",""
"849","Slot 1","Clearing","Cleared","Traffic path down","Fri 21-Aug-2015  04:16:40.5 (GMT-06:00)","SYS",""
"850","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 21-Aug-2015  04:16:50.0 (GMT-06:00)","SYS",""
"851","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 21-Aug-2015  15:54:20.0 (GMT-06:00)","SYS",""
"852","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 21-Aug-2015  15:54:29.0 (GMT-06:00)","SYS",""
"853","Slot 1","Raising","Major","Demodulator not locked","Sat 22-Aug-2015  15:20:23.9 (GMT-06:00)","SYS",""
"854","Slot 1","Raising","Critical","Traffic path down","Sat 22-Aug-2015  15:20:23.9 (GMT-06:00)","SYS",""
"855","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Sat 22-Aug-2015  15:20:23.9 (GMT-06:00)","SYS",""
"856","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 22-Aug-2015  15:20:23.9 (GMT-06:00)","SYS",""
"857","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 22-Aug-2015  15:20:24.3 (GMT-06:00)","SYS",""
"858","Slot 1","Clearing","Cleared","Traffic path down","Sat 22-Aug-2015  15:20:25.9 (GMT-06:00)","SYS",""
"859","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Sat 22-Aug-2015  15:20:26.9 (GMT-06:00)","SYS",""
"860","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 22-Aug-2015  15:20:33.9 (GMT-06:00)","SYS",""
"861","Slot 1","Raising","Major","Demodulator not locked","Sat 22-Aug-2015  16:16:22.3 (GMT-06:00)","SYS",""
"862","Slot 3","Raising","Major","DPP channel link down","Sat 22-Aug-2015  16:16:22.3 (GMT-06:00)","SYS",""
"863","Slot 1","Raising","Critical","Traffic path down","Sat 22-Aug-2015  16:16:22.4 (GMT-06:00)","SYS",""
"864","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 22-Aug-2015  16:16:22.7 (GMT-06:00)","SYS",""
"865","Slot 1","Raising","Major","Demodulator not locked","Sat 22-Aug-2015  16:16:22.9 (GMT-06:00)","SYS",""
"866","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 22-Aug-2015  16:16:22.9 (GMT-06:00)","SYS",""
"867","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 22-Aug-2015  16:16:23.1 (GMT-06:00)","SYS",""
"868","Slot 3","Clearing","Cleared","DPP channel link down","Sat 22-Aug-2015  16:16:23.3 (GMT-06:00)","SYS",""
"869","Slot 1","Clearing","Cleared","Traffic path down","Sat 22-Aug-2015  16:16:24.6 (GMT-06:00)","SYS",""
"870","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 22-Aug-2015  16:16:32.9 (GMT-06:00)","SYS",""
"871","Slot 1","Raising","Major","Demodulator not locked","Sat 22-Aug-2015  16:46:26.2 (GMT-06:00)","SYS",""
"872","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 22-Aug-2015  16:46:26.4 (GMT-06:00)","SYS",""
"873","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 22-Aug-2015  16:46:26.9 (GMT-06:00)","SYS",""
"874","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 22-Aug-2015  16:46:36.9 (GMT-06:00)","SYS",""
"875","Slot 1","Raising","Major","Demodulator not locked","Sat 22-Aug-2015  17:31:43.3 (GMT-06:00)","SYS",""
"876","Slot 3","Raising","Major","DPP channel link down","Sat 22-Aug-2015  17:31:43.4 (GMT-06:00)","SYS",""
"877","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 22-Aug-2015  17:31:43.7 (GMT-06:00)","SYS",""
"878","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 22-Aug-2015  17:31:43.9 (GMT-06:00)","SYS",""
"879","Slot 1","Raising","Critical","Traffic path down","Sat 22-Aug-2015  17:31:43.9 (GMT-06:00)","SYS",""
"880","Slot 3","Clearing","Cleared","DPP channel link down","Sat 22-Aug-2015  17:31:44.4 (GMT-06:00)","SYS",""
"881","Slot 1","Clearing","Cleared","Traffic path down","Sat 22-Aug-2015  17:31:44.9 (GMT-06:00)","SYS",""
"882","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 22-Aug-2015  17:31:53.9 (GMT-06:00)","SYS",""
"883","Slot 1","Raising","Major","Demodulator not locked","Sat 22-Aug-2015  19:45:27.4 (GMT-06:00)","SYS",""
"884","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 22-Aug-2015  19:45:27.7 (GMT-06:00)","SYS",""
"885","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 22-Aug-2015  19:45:27.9 (GMT-06:00)","SYS",""
"886","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 22-Aug-2015  19:45:36.9 (GMT-06:00)","SYS",""
"887","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 22-Aug-2015  20:37:39.9 (GMT-06:00)","SYS",""
"888","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 22-Aug-2015  20:37:48.9 (GMT-06:00)","SYS",""
"889","Slot 1","Raising","Major","Demodulator not locked","Mon 24-Aug-2015  03:05:49.5 (GMT-06:00)","SYS",""
"890","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 24-Aug-2015  03:05:49.7 (GMT-06:00)","SYS",""
"891","Slot 1","Raising","Critical","Traffic path down","Mon 24-Aug-2015  03:05:49.7 (GMT-06:00)","SYS",""
"892","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 24-Aug-2015  03:05:49.9 (GMT-06:00)","SYS",""
"893","Slot 1","Clearing","Cleared","Traffic path down","Mon 24-Aug-2015  03:05:50.7 (GMT-06:00)","SYS",""
"894","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 24-Aug-2015  03:05:59.9 (GMT-06:00)","SYS",""
"895","Slot 1","Raising","Major","Demodulator not locked","Mon 24-Aug-2015  04:15:47.2 (GMT-06:00)","SYS",""
"896","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 24-Aug-2015  04:15:47.6 (GMT-06:00)","SYS",""
"897","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 24-Aug-2015  04:15:48.9 (GMT-06:00)","SYS",""
"898","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 24-Aug-2015  04:15:57.9 (GMT-06:00)","SYS",""
"899","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 24-Aug-2015  16:08:06.9 (GMT-06:00)","SYS",""
"900","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 24-Aug-2015  16:08:15.9 (GMT-06:00)","SYS",""
"901","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 24-Aug-2015  23:24:17.9 (GMT-06:00)","SYS",""
"902","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 24-Aug-2015  23:24:28.9 (GMT-06:00)","SYS",""
"903","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 25-Aug-2015  14:36:51.9 (GMT-06:00)","SYS",""
"904","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 25-Aug-2015  14:37:00.9 (GMT-06:00)","SYS",""
"905","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 25-Aug-2015  15:18:03.9 (GMT-06:00)","SYS",""
"906","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 25-Aug-2015  15:18:12.9 (GMT-06:00)","SYS",""
"907","Slot 1","Raising","Major","Demodulator not locked","Tue 25-Aug-2015  17:26:41.8 (GMT-06:00)","SYS",""
"908","Slot 1","Raising","Critical","Traffic path down","Tue 25-Aug-2015  17:26:41.9 (GMT-06:00)","SYS",""
"909","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Tue 25-Aug-2015  17:26:41.9 (GMT-06:00)","SYS",""
"910","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 25-Aug-2015  17:26:41.9 (GMT-06:00)","SYS",""
"911","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 25-Aug-2015  17:26:42.4 (GMT-06:00)","SYS",""
"912","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Tue 25-Aug-2015  17:26:43.9 (GMT-06:00)","SYS",""
"913","Slot 1","Clearing","Cleared","Traffic path down","Tue 25-Aug-2015  17:26:44.7 (GMT-06:00)","SYS",""
"914","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 25-Aug-2015  17:26:52.9 (GMT-06:00)","SYS",""
"915","Slot 1","Raising","Major","Demodulator not locked","Tue 25-Aug-2015  17:41:18.4 (GMT-06:00)","SYS",""
"916","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 25-Aug-2015  17:41:18.6 (GMT-06:00)","SYS",""
"917","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 25-Aug-2015  17:41:18.9 (GMT-06:00)","SYS",""
"918","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 25-Aug-2015  17:41:28.9 (GMT-06:00)","SYS",""
"919","Slot 1","Raising","Major","Demodulator not locked","Tue 25-Aug-2015  21:11:59.3 (GMT-06:00)","SYS",""
"920","Slot 1","Clearing","Cleared","Demodulator not locked","Tue 25-Aug-2015  21:11:59.7 (GMT-06:00)","SYS",""
"921","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 25-Aug-2015  21:11:59.9 (GMT-06:00)","SYS",""
"922","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 25-Aug-2015  21:12:08.9 (GMT-06:00)","SYS",""
"923","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Tue 25-Aug-2015  21:37:57.9 (GMT-06:00)","SYS",""
"924","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Tue 25-Aug-2015  21:38:06.9 (GMT-06:00)","SYS",""
"925","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 26-Aug-2015  00:03:11.9 (GMT-06:00)","SYS",""
"926","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 26-Aug-2015  00:03:20.9 (GMT-06:00)","SYS",""
"927","Slot 1","Raising","Major","Demodulator not locked","Wed 26-Aug-2015  15:10:35.3 (GMT-06:00)","SYS",""
"928","Slot 1","Clearing","Cleared","Demodulator not locked","Wed 26-Aug-2015  15:10:35.9 (GMT-06:00)","SYS",""
"929","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 26-Aug-2015  15:10:36.9 (GMT-06:00)","SYS",""
"930","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 26-Aug-2015  15:10:45.9 (GMT-06:00)","SYS",""
"931","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 26-Aug-2015  16:53:10.9 (GMT-06:00)","SYS",""
"932","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 26-Aug-2015  16:53:19.9 (GMT-06:00)","SYS",""
"933","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 26-Aug-2015  18:14:35.9 (GMT-06:00)","SYS",""
"934","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 26-Aug-2015  18:14:44.9 (GMT-06:00)","SYS",""
"935","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 26-Aug-2015  23:00:40.8 (GMT-06:00)","SYS",""
"936","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 26-Aug-2015  23:00:49.8 (GMT-06:00)","SYS",""
"937","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Wed 26-Aug-2015  23:31:48.8 (GMT-06:00)","SYS",""
"938","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Wed 26-Aug-2015  23:31:57.8 (GMT-06:00)","SYS",""
"939","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 27-Aug-2015  00:09:59.8 (GMT-06:00)","SYS",""
"940","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 27-Aug-2015  00:10:08.8 (GMT-06:00)","SYS",""
"941","Slot 1","Raising","Major","Demodulator not locked","Thu 27-Aug-2015  00:46:00.8 (GMT-06:00)","SYS",""
"942","Slot 1","Raising","Critical","Traffic path down","Thu 27-Aug-2015  00:46:00.8 (GMT-06:00)","SYS",""
"943","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Thu 27-Aug-2015  00:46:00.8 (GMT-06:00)","SYS",""
"944","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 27-Aug-2015  00:46:00.8 (GMT-06:00)","SYS",""
"945","Slot 1","Clearing","Cleared","Demodulator not locked","Thu 27-Aug-2015  00:46:01.2 (GMT-06:00)","SYS",""
"946","Slot 1","Clearing","Cleared","Traffic path down","Thu 27-Aug-2015  00:46:02.8 (GMT-06:00)","SYS",""
"947","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Thu 27-Aug-2015  00:46:03.8 (GMT-06:00)","SYS",""
"948","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 27-Aug-2015  00:46:11.8 (GMT-06:00)","SYS",""
"949","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 27-Aug-2015  14:42:17.8 (GMT-06:00)","SYS",""
"950","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 27-Aug-2015  14:42:26.8 (GMT-06:00)","SYS",""
"951","Slot 3","Raising","Major","DPP channel link down","Thu 27-Aug-2015  15:43:13.7 (GMT-06:00)","SYS",""
"952","Slot 1","Raising","Major","Demodulator not locked","Thu 27-Aug-2015  15:43:13.8 (GMT-06:00)","SYS",""
"953","Slot 1","Raising","Critical","Traffic path down","Thu 27-Aug-2015  15:43:13.8 (GMT-06:00)","SYS",""
"954","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Thu 27-Aug-2015  15:43:13.8 (GMT-06:00)","SYS",""
"955","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 27-Aug-2015  15:43:13.8 (GMT-06:00)","SYS",""
"956","Slot 1","Clearing","Cleared","Demodulator not locked","Thu 27-Aug-2015  15:43:14.2 (GMT-06:00)","SYS",""
"957","Slot 3","Clearing","Cleared","DPP channel link down","Thu 27-Aug-2015  15:43:14.7 (GMT-06:00)","SYS",""
"958","Slot 1","Clearing","Cleared","Traffic path down","Thu 27-Aug-2015  15:43:15.8 (GMT-06:00)","SYS",""
"959","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Thu 27-Aug-2015  15:43:15.8 (GMT-06:00)","SYS",""
"960","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 27-Aug-2015  15:43:23.8 (GMT-06:00)","SYS",""
"961","Slot 1","Raising","Major","Demodulator not locked","Thu 27-Aug-2015  21:17:40.3 (GMT-06:00)","SYS",""
"962","Slot 1","Clearing","Cleared","Demodulator not locked","Thu 27-Aug-2015  21:17:40.7 (GMT-06:00)","SYS",""
"963","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 27-Aug-2015  21:17:40.8 (GMT-06:00)","SYS",""
"964","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 27-Aug-2015  21:17:49.8 (GMT-06:00)","SYS",""
"965","Slot 1","Raising","Major","Demodulator not locked","Thu 27-Aug-2015  23:09:55.4 (GMT-06:00)","SYS",""
"966","Slot 1","Raising","Critical","Traffic path down","Thu 27-Aug-2015  23:09:55.8 (GMT-06:00)","SYS",""
"967","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Thu 27-Aug-2015  23:09:55.8 (GMT-06:00)","SYS",""
"968","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 27-Aug-2015  23:09:55.8 (GMT-06:00)","SYS",""
"969","Slot 1","Clearing","Cleared","Demodulator not locked","Thu 27-Aug-2015  23:09:56.2 (GMT-06:00)","SYS",""
"970","Slot 1","Clearing","Cleared","Traffic path down","Thu 27-Aug-2015  23:09:57.8 (GMT-06:00)","SYS",""
"971","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Thu 27-Aug-2015  23:09:57.8 (GMT-06:00)","SYS",""
"972","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 27-Aug-2015  23:10:06.8 (GMT-06:00)","SYS",""
"973","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Thu 27-Aug-2015  23:51:09.8 (GMT-06:00)","SYS",""
"974","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Thu 27-Aug-2015  23:51:18.8 (GMT-06:00)","SYS",""
"975","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 28-Aug-2015  00:33:34.8 (GMT-06:00)","SYS",""
"976","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 28-Aug-2015  00:33:43.8 (GMT-06:00)","SYS",""
"977","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 28-Aug-2015  02:24:20.8 (GMT-06:00)","SYS",""
"978","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 28-Aug-2015  02:24:29.8 (GMT-06:00)","SYS",""
"979","Slot 1","Raising","Major","Demodulator not locked","Fri 28-Aug-2015  04:15:07.1 (GMT-06:00)","SYS",""
"980","Slot 1","Clearing","Cleared","Demodulator not locked","Fri 28-Aug-2015  04:15:07.5 (GMT-06:00)","SYS",""
"981","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Fri 28-Aug-2015  04:15:07.8 (GMT-06:00)","SYS",""
"982","Slot 1","Raising","Critical","Traffic path down","Fri 28-Aug-2015  04:15:08.2 (GMT-06:00)","SYS",""
"983","Slot 1","Clearing","Cleared","Traffic path down","Fri 28-Aug-2015  04:15:09.3 (GMT-06:00)","SYS",""
"984","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Fri 28-Aug-2015  04:15:16.8 (GMT-06:00)","SYS",""
"985","Slot 1","Raising","Major","Demodulator not locked","Sat 29-Aug-2015  19:35:36.6 (GMT-06:00)","SYS",""
"986","Slot 1","Raising","Critical","Traffic path down","Sat 29-Aug-2015  19:35:36.8 (GMT-06:00)","SYS",""
"987","Slot 1","Raising","Warning","10-3 BER threshold exceeded","Sat 29-Aug-2015  19:35:36.8 (GMT-06:00)","SYS",""
"988","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sat 29-Aug-2015  19:35:36.8 (GMT-06:00)","SYS",""
"989","Slot 1","Clearing","Cleared","Demodulator not locked","Sat 29-Aug-2015  19:35:37.2 (GMT-06:00)","SYS",""
"990","Slot 1","Clearing","Cleared","10-3 BER threshold exceeded","Sat 29-Aug-2015  19:35:38.8 (GMT-06:00)","SYS",""
"991","Slot 1","Clearing","Cleared","Traffic path down","Sat 29-Aug-2015  19:35:39.0 (GMT-06:00)","SYS",""
"992","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sat 29-Aug-2015  19:35:46.8 (GMT-06:00)","SYS",""
"993","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Sun 30-Aug-2015  17:58:58.8 (GMT-06:00)","SYS",""
"994","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Sun 30-Aug-2015  17:59:07.8 (GMT-06:00)","SYS",""
"995","Slot 1","Raising","Major","Demodulator not locked","Mon 31-Aug-2015  12:29:52.2 (GMT-06:00)","SYS",""
"996","Slot 1","Clearing","Cleared","Demodulator not locked","Mon 31-Aug-2015  12:29:52.4 (GMT-06:00)","SYS",""
"997","Slot 1","Raising","Warning","10-6 BER threshold exceeded","Mon 31-Aug-2015  12:29:52.8 (GMT-06:00)","SYS",""
"998","Slot 1","Raising","Critical","Traffic path down","Mon 31-Aug-2015  12:29:53.3 (GMT-06:00)","SYS",""
"999","Slot 1","Clearing","Cleared","Traffic path down","Mon 31-Aug-2015  12:29:54.4 (GMT-06:00)","SYS",""
"1000","Slot 1","Clearing","Cleared","10-6 BER threshold exceeded","Mon 31-Aug-2015  12:30:02.8 (GMT-06:00)","SYS",""
